Date,Avg. Hum (%),Avg. Temp. (Celcius),Max. Temp. (Celcius),Min. Temp. (Celcius),Total Rainfall (mm),Wind Speed (Knots),Total Sunshine Hrs.,SO2 (ppb),NO2 (ppb),CO (ppm),O3 (ppb),PM2.5 (ug/m3),PM10 (ug/m3)
3/10/2015,45,25.4,32.3,19.3,0,2,9.1,7.519,91.312,2.09,2.422,107.823,202.328
3/11/2015,41,24.1,31.1,19,0,3,10,9.901,120.445,2.3,2.643,105.911,224.06
3/12/2015,43,24.1,31,15.9,0,2,10,5.902,99.213,1.933,3.22,86.806,189.55
3/13/2015,52,24.8,31.3,17.3,0,2.5,9.5,8.712,112.163,2.155,3.122,143.727,281.315
3/14/2015,46,26.9,33.6,19.2,0,3,9.3,7.502,100.038,1.96,3.05,142.662,294.84
3/15/2015,42,28.5,34,21,0,2.6,9.3,8.163,83.756,1.524,3.003,122.15,226.059
3/16/2015,46,26.8,31.3,22.7,0,3,9.3,5.406,86.176,0.925,2.387,60.754,156.079
3/17/2015,55,27.2,32.2,21,0,2,9.3,7.263,80.179,1.141,3.261,77.897,150.583
3/18/2015,56,26.2,32.5,24.4,0,2,6.3,8.312,82.727,1.943,2.422,104.534,172.272
3/19/2015,45,26.1,32,20.1,0,4,9.7,6.943,106.094,2.533,2.486,112.992,167.126
3/20/2015,34,26.6,31.8,19,0,2,9.9,4.969,81.797,0.761,3.203,80.457,141.875
3/21/2015,46,26.3,33,20.6,0,2,9.9,6.65,92.32,0.891,3.119,92.137,154.863
3/22/2015,46,26.8,33.6,19.2,0,2,9.8,10.755,88.23,1.566,3.333,121.231,207.299
3/23/2015,48,28.5,34.8,20.7,0,2,9.7,10.237,78.141,1.998,3.622,115.226,195.216
3/24/2015,48,29.9,36.4,23.2,0,2,9.2,11.539,87.613,2.524,3.444,97.99,190.375
3/25/2015,49,29.6,34.8,25,0,2.5,9,7.783,95.3,2.876,2.694,97.309,184.084
3/26/2015,55,28,33.4,22,0,2,9.3,7.696,64.681,5.096,3.179,75.775,154.723
3/27/2015,62,29.1,34,24,0,2,6.5,6.092,44.856,7.01,3.272,68.33,115.561
3/28/2015,62,29.2,33.1,25.8,0,2,7.5,3.772,32.159,3.553,3.235,53.856,96.056
3/29/2015,67,28.4,33.6,25,0,2,6.4,4.161,36.769,3.665,2.591,50.026,91.387
3/30/2015,63,28.7,34.2,25.1,0,2,8.4,3.006,33.017,2.625,3.059,40.728,78.78
3/31/2015,66,26.7,31.1,23.3,0,2,7.4,4.848,53.761,1.752,3.963,46.073,88.468
4/1/2015,74,25.2,31.8,22.4,0,2.7,4.6,4.577,56.54,4.593,3.847,70.968,103.318
4/2/2015,74,27.1,33.2,20.3,58,2,6.7,4.035,47.777,5.318,3.036,45.707,75.926
4/3/2015,74,27.9,34.5,23.8,0,2,7.2,2.628,41.913,4.523,3.648,52.097,97.839
4/4/2015,76,26.9,34.3,24,2,2.8,8.2,3.786,25.949,2.302,4.74,32.623,66.257
4/5/2015,75,24.9,30.4,19.5,30,2.3,2.2,3.357,55.895,3.238,3.219,43.26,79.185
4/6/2015,71,25.9,30.4,20.8,21,0,3.8,2.984,57.689,2.004,3.922,43.921,67.782
4/7/2015,75,25.8,32.4,22.6,0,2,4.2,3.154,60.535,2.906,4.098,53.229,88.244
4/8/2015,67,26.8,30.5,20.8,17,2,9.1,2.704,52.816,0.923,6.198,47.911,79.048
4/9/2015,62,29.1,33.5,24.4,0,2,9.7,3.133,41.613,1.322,6.495,47.603,81.747
4/10/2015,67,29.9,35,24.8,0,2.7,9.4,2.488,30.143,0.968,6.696,44.372,77.826
4/11/2015,68,30.1,34.5,26.3,0,2,8.9,2.379,30.733,3.374,4.758,41.129,69.681
4/12/2015,62,28.9,33.8,26.2,0,2,5.6,2.955,49.485,2.856,4.388,44,81.148
4/13/2015,66,28.2,33.5,24.4,0,2,6.8,3.745,75.617,1.645,3.592,49.917,91.06
4/14/2015,62,29.2,34.8,24.7,0,2,5.4,4.708,78.688,0.97,4.882,81.282,152.224
4/15/2015,49,30.8,35.5,24.9,1,2.5,7.4,5.927,88.3,1.554,4.039,67.401,102.586
4/16/2015,57,30,34,27,0,2,3,4.652,75.633,1.605,5.197,78.796,142.014
4/17/2015,63,29.6,33.2,26.6,0,4,1.9,4.406,42.614,1.653,7.902,76.222,130.34
4/18/2015,65,29.4,34.4,25.4,0,4.7,8.7,4.074,41.027,1.7,6.042,52.984,103.089
4/19/2015,74,26.3,30.8,20.1,15,2.7,4.9,3.215,47.65,4.795,6.161,30.604,57.594
4/20/2015,70,29.4,34.4,24.2,0,2.7,8.8,2.43,32.015,3.155,3.916,26.25,61.75
4/21/2015,69,30.1,35,25.8,0,3.3,9.3,3.201,22.776,2.243,4.026,17.487,50.304
4/22/2015,71,27.8,32.6,23.4,0,2.3,4.9,3.26,41.73,2.924,4.605,30.489,79.147
4/23/2015,69,27.4,32,21,6,2.7,8.4,2.286,50.278,2.702,4.667,30.478,68.039
4/24/2015,69,27.4,31.5,21.1,2,3,6.6,2.399,49.514,2.208,5.419,31.225,71.715
4/25/2015,83,23.8,25.5,20.2,0,5.5,0.7,4.06,48.846,3.254,8.115,35.071,63.206
4/26/2015,76,25.9,29.7,20.9,14,2,0.5,3.687,63.233,4.364,7.115,62.599,126.847
4/27/2015,66,27.3,32.8,22.5,0,2,8.4,2.842,56.377,1.696,6.536,72.672,143.503
4/28/2015,65,28,33.2,22,0,2.5,9.8,2.339,36.018,2.076,9.328,47.481,96.702
4/29/2015,63,28.9,33.4,25.5,0,2,8.6,2.858,39.207,2.167,9.298,34.344,62.937
4/30/2015,69,28.4,33.9,26,0,3.5,7.6,3.814,49.191,2.125,6.61,41.06,72.701
5/1/2015,63,29.1,33.4,24.8,0,2,6.1,2.709,50.789,2.297,7.596,47.922,86.365
5/2/2015,70,28.9,34,25.9,0,2.7,6,2.239,35.9,2.434,4.865,39.255,79.128
5/3/2015,64,30.2,35,24.3,12,2,9.5,2.566,35.814,2.747,4.463,42.206,84.104
5/4/2015,66,30.5,34.8,23.5,0,2,9.5,2.702,42.054,2.619,13.997,47.746,96.435
5/5/2015,67,31,35.3,27,0,2,9.6,3.405,34.642,1.541,17.413,45.481,98.513
5/6/2015,66,30.8,35.1,27,0,2.5,9.5,2.384,35.815,1.882,6.637,50.87,105.488
5/7/2015,70,27.5,33.8,27.5,0,2.3,4,2.54,50.228,0.997,39.004,45.577,108.049
5/8/2015,68,25.7,29,20.1,8,2.8,5.2,2.254,51.775,1.13,7.641,37.942,53.805
5/9/2015,71,29.8,34,24,0,3.3,5.1,2.797,56.195,2.294,5.87,52.222,87.984
5/10/2015,72,29.8,32.6,27.7,0,2.6,5.5,2.231,45.329,1.25,3.618,36.842,74.093
5/11/2015,79,27,31.6,21.5,1,2,2,2.765,64.51,3.942,4.594,58.316,94.253
5/12/2015,75,27.2,32.1,21,27,3,4.9,2.472,66.61,5.032,5.812,71.156,111.772
5/13/2015,74,30.7,34.5,21.7,16,2,9.7,2.78,50.113,1.415,3.821,65.128,107.813
5/14/2015,72,31.7,36.4,27.8,0,2.5,9.1,2.993,30.624,0.452,4.049,32.354,64.525
5/15/2015,81,28.3,34.5,28,0,2.8,2.1,3.361,31.989,1.935,6.83,25.632,46.723
5/16/2015,73,29.3,33.4,24,46,2,5.9,2.7,38.074,2.77,7.632,37.956,61.145
5/17/2015,69,29.3,34.8,26.8,1,3.5,5.5,3.162,40.019,1.644,5.905,29.814,59.199
5/18/2015,72,29.6,34.5,26,0,3.5,9.7,3.024,40.627,0.977,4.781,40.409,69.176
5/19/2015,68,30.4,34.2,26.5,0,2.5,6.9,3.748,83.633,1.422,3.16,47.753,78.51
5/20/2015,67,31.3,35.2,27.6,0,1.5,7.2,2.913,56.345,1.013,4.442,39.052,63.25
5/21/2015,71,31,35.8,28,0,1.7,9.7,3.614,29.895,0.854,9.046,25.762,49.061
5/22/2015,73,32.1,36,25.3,11,2,7.9,2.787,28.821,1.833,4.959,37.884,79.433
5/23/2015,68,32,36.4,29.8,0,3.7,8.5,2.349,26.92,1.767,4.199,38.113,94.246
5/24/2015,70,28.4,32.2,22.6,12,2.5,3.5,2.729,50.617,4.278,4.14,30.2,62.738
5/25/2015,70,30.6,34,26.1,0,4,6.4,2.689,43.721,1.071,4.344,35.565,83.12
5/26/2015,71,29.9,33.2,25.2,0,3,4.4,2.954,49.532,0.758,4.375,34.476,74.085
5/27/2015,79,29,30.6,22.6,38,2.4,4.5,3.005,46.237,1.024,4.89,33.12,65.053
5/28/2015,76,29.1,35.1,27,4,2,6.7,2.769,43.52,1.46,5.31,37.47,73.225
5/29/2015,78,29.7,35.5,27.2,1,2,5.1,2.867,39.284,1.963,6.404,37.105,62.575
5/30/2015,78,29.5,33.8,26,8,2,0.5,2.942,45.924,3.227,7.402,36.528,84.258
5/31/2015,71,31.5,35.5,27.2,0,2.5,9.2,2.373,24.283,0.91,7.452,36.158,77.47
6/1/2015,69,31.9,36,28.4,0,2.8,10.2,2.734,28.461,1.397,6.394,33.542,68.026
6/2/2015,71,30.4,36.2,29,0,3,4.7,3.255,48.049,0.83,6.197,31.409,53.227
6/3/2015,68,31.8,35.7,25,20,2,10.3,3.043,4.107,1.07,6.228,22.372,45.89
6/4/2015,65,32.3,36.2,27.7,0,3,10.8,3.054,6.124,2.655,5.66,22.025,53.423
6/5/2015,68,31.7,36.5,28.6,0,2,8.4,2.873,5.52,1.974,6.432,20.252,44.401
6/6/2015,74,30.8,34.8,28.3,0,2.2,7.6,4.127,5.816,1.956,6.685,20.06,45.617
6/7/2015,70,31.4,35.6,28.3,0,2.6,10.4,3.637,6.207,0.885,6.953,16.068,39.801
6/8/2015,69,31.6,36,28.3,0,2.7,10.5,3.606,7.533,0.976,7.607,16.876,43.375
6/9/2015,70,31.5,35,27.2,0,3.5,7,2.638,8.36,1.117,6.338,18.496,53.159
6/10/2015,84,27.8,31.2,28.8,1,3,0,3.202,7.475,0.902,3.459,21.928,42.077
6/11/2015,86,26,26.7,24.4,1,3,0,0.418,2.451,1.939,2.343,34.632,56.279
6/12/2015,80,28.8,33.1,23.2,63,3,6.1,0.593,3.5,0.871,3.505,20.08,41.212
6/13/2015,87,26.6,31.6,27.3,8,12,2.3,0.848,1.273,1.073,4.275,23.041,39.329
6/14/2015,80,28.2,32.5,24.2,38,2.7,3,0.91,4.007,1.535,4.064,34.229,55.816
6/15/2015,83,28.4,31.6,25.4,5,2,2.4,0.49,1.298,1.591,4.719,20.674,40.399
6/16/2015,80,28.4,31.6,25.4,8,2,3.7,0.407,0,1.268,5.559,22.207,36.369
6/17/2015,78,29.3,32.6,26.5,20,2.7,3.1,0.394,0.1,1.537,5.792,27.727,38.979
6/18/2015,76,29.3,33.4,27.4,0,2,2,1.252,1.418,1.024,6.63,25.426,49.171
6/19/2015,69,31,35,27.3,1,2,8.5,0.882,0.13,2.014,8.004,24.149,46.113
6/20/2015,67,30.7,34.2,27.9,0,2.4,9,0.897,2.43,1.08,7.842,18.422,40.905
6/21/2015,72,29.8,33,27.9,0,3,7.3,0.806,0.862,0.77,7.419,19.673,45.517
6/22/2015,87,27.6,29.3,26.2,3,3.2,0.3,0.951,0.503,0.795,5.392,15.676,34.55
6/23/2015,85,28.1,30.7,26,19,2,0.3,0.863,0,2.04,5.031,22.403,38.47
6/24/2015,86,28.2,30.5,26.9,3,2,0.1,0.92,1.69,1.379,6.231,22.746,46.079
6/25/2015,91,27,29.2,26.3,9,2,0,1.228,0.2,2.597,7.667,16.486,22.987
6/26/2015,92,26.7,29.5,25.5,83,2.7,0,0.904,0,1.893,9.943,15.803,21.767
6/27/2015,89,26.5,28.3,25.8,67,2.2,0,0.824,2.365,1.506,10.292,24.622,33.789
6/28/2015,84,27.5,30,25.2,26,2,1.5,0.896,1.094,1.228,1.607,28.678,53.394
6/29/2015,74,29.3,33.4,25.8,0,2,6.2,0.632,0.63,1.463,9.421,30.661,61.835
6/30/2015,74,29.5,33,26.5,0,2,5,0.488,5.245,1.229,9.904,22.622,47.006
7/1/2015,75,29.4,34,27,0,2,5.2,0.543,0.157,0.943,10.546,26.075,54.3
7/2/2015,76,29.2,32.5,27,4,2.5,3.6,0.676,4.263,1.18,1.912,24.396,41.861
7/3/2015,76,29.7,34,26.3,0,2.3,3.9,0.749,0.1,1.083,1.846,23.449,43.279
7/4/2015,75,30.7,35.2,28,0,2,5.8,0.629,0.49,2.4,10.9,31.861,59.616
7/5/2015,83,28.9,33,25.6,5,2,0.2,1.178,8.652,1.585,10.52,50.009,77.132
7/6/2015,75,30.7,34,27.3,1,2,2.2,1.076,3.324,1.018,10.438,49.609,83.476
7/7/2015,78,29.8,33.6,27.5,0,2,1.8,0.922,1.64,1.102,1.765,32.164,60.341
7/8/2015,83,28.4,32.8,25.4,29,2.5,2.3,2.367,0.078,0.925,5.161,15.803,27.685
7/9/2015,90,26.6,28.5,25.6,36,2.5,0,2.405,2.766,1.243,6.684,17.163,22.557
7/10/2015,90,27.1,31,25.7,40,3,0,0.711,0,0.807,1.556,30.665,47.192
7/11/2015,77,30.3,33.6,25,38,2,7.1,0.67,0,1.039,1.591,36.613,70.164
7/12/2015,76,30.2,33.4,28,0,3,3.6,1.134,0,1.068,1.767,28.812,56.331
7/13/2015,75,31.5,35,27.8,0,2,7.2,2.416,0.448,1.151,7.868,32.262,63.763
7/14/2015,77,31.1,35.5,28.9,0,2.5,5,2.337,0.335,1.248,4.186,38.009,68.563
7/15/2015,90,27.2,29.6,27.5,13,0,0,2.908,0.184,1.542,7.414,26.016,56.636
7/16/2015,84,28.2,30.6,25,63,0,0,2.522,0.185,1.433,22.823,35.064,0
7/17/2015,87,27.3,30,25.6,14,2,0.7,2.939,0.1,1.483,27.564,21.328,0
7/18/2015,90,26.8,28.3,25.1,50,0,0,1.991,0.08,1.362,25.393,20.415,0
7/19/2015,92,26.1,27.2,24.9,90,2,0,2.11,0.092,1.335,26.411,15.715,0
7/20/2015,91,26.7,28.5,25.3,33,2,0,2.079,0.07,1.35,15.592,19.18,0
7/21/2015,88,28,30.7,25.2,44,2,0.4,2.11,0.118,1.343,7.013,20.621,0
7/22/2015,85,27.6,31,26.7,4,2,0.7,2.018,0.09,1.053,5.416,22.142,0
7/23/2015,79,29,32.7,26.4,2,2.5,5.2,2.149,0.07,1.023,1.588,15.045,25.108
7/24/2015,91,27.3,30,26,12,2,0,2.235,0.085,1.334,1.56,18.771,28.097
7/25/2015,87,26.9,30.1,25.4,72,2,0.6,2.456,0.08,1.417,1.537,14.042,20.003
7/26/2015,76,27,31.6,25.2,1,3,4.5,2.275,0.086,1.51,1.87,7.183,16.838
7/27/2015,86,26,27.9,23.6,27,3.5,0.1,2.721,0.078,2.036,1.61,10.227,19.94
7/28/2015,79,28,33.2,24.4,19,2.7,5,2.742,0.074,1.886,3.098,12.45,17.072
7/29/2015,67,31,35.3,25.2,13,2.8,5.6,7.207,0.186,1.404,0.572,16.797,38.007
7/30/2015,66,30,34.3,28.1,0,4,5.5,7.651,0.304,1.001,2.133,9.508,27.713
7/31/2015,93,25.2,26.5,24,13,4.5,0,14.103,0.908,0.935,0.875,12.502,17.836
8/1/2015,88,26.6,29.5,23.8,74,2.6,0.4,18.013,6.865,1.063,1.958,14.471,21.512
8/2/2015,84,27.8,30.3,25.2,46,2.6,1.6,16.473,5.12,1.606,1.604,22.366,46.396
8/3/2015,79,29,32.4,25.9,21,2,3.4,4.844,2.644,1.431,1.998,22.47,55.82
8/4/2015,77,29.8,33.2,27,10,3,7.3,4.687,2.398,1.711,8.592,22.072,60.658
8/5/2015,73,30.5,34.4,27.2,0,2,7.5,5.311,3.532,1.753,9.317,19.104,54.993
8/6/2015,75,30.4,34.1,27.7,0,0,4.1,5.314,2.939,1.906,6.678,19.898,64.775
8/7/2015,83,29.4,33.4,27.8,0,0,1.2,0.833,2.881,2.002,6.708,17.449,61.748
8/8/2015,75,30.1,34.3,27.2,2,2,3.3,1.15,6.333,1.897,6.816,16.68,61.977
8/9/2015,72,30.7,34.5,27.5,0,0,3.7,0.472,2.934,1.256,7.171,14.434,52.95
8/10/2015,72,30.7,34.4,28,0,2,5,0.657,1.546,2.097,7.535,13.093,58.059
8/11/2015,73,30.6,34.7,27.6,0,2,5.7,1.467,3.724,1.864,8.29,11.864,51.336
8/12/2015,74,30.1,33.2,28.5,0,2,4.8,0.388,1.422,1.876,8.527,15.98,46.44
8/13/2015,79,29.5,33.3,27.7,1,2,4.8,0.652,0.392,2.437,9.104,22.962,49.557
8/14/2015,85,28.8,31.2,27.7,6,2,0.9,1.08,0.716,2.222,4.608,10.525,41.335
8/15/2015,76,29.7,33,27.5,10,2.5,10,1.177,0.273,1.808,6.698,9.493,42.748
8/16/2015,79,29.2,32.5,25.8,0,4,3.7,5.19,0.299,1.666,5.349,9.186,32.457
8/17/2015,79,29.4,32.7,27.5,23,4.3,5.6,3.663,0.084,1.688,5.501,9.698,37.381
8/18/2015,84,28.9,32,27,4,5.7,3.8,3.373,0.102,1.544,5.185,10.874,44.772
8/19/2015,85,28.7,32.5,26.5,7,2,0.2,4.74,2.489,2.851,5.095,70.731,44.741
8/20/2015,90,27.1,32.5,25.9,38,2.5,1.3,7.741,2.597,2.807,6.309,19.089,37.45
8/21/2015,89,27.4,29.6,24.7,88,1,0,4.572,18.66,1.106,3.154,32.239,45.78
8/22/2015,82,29.2,33.3,25,8,2,5.7,10.153,0.091,1.186,1.417,33.224,52.517
8/23/2015,82,28.9,31.6,27,0,2,1.7,6.091,0.378,1.904,1.296,42.708,64.672
8/24/2015,79,29.7,33,26.9,7,2,1.2,6.272,0.908,1.732,1.616,45.965,72.127
8/25/2015,77,30.1,33.2,27.6,0,2,2.4,7.501,0.189,0.872,1.233,48.404,85.741
8/26/2015,74,29.9,33.1,27.7,0,3,1.1,4.777,0.257,0.943,1.222,44.083,73.306
8/27/2015,73,29.5,33,27.2,0,2.3,5.7,5.491,31.84,0.705,1.719,35.762,66.769
8/28/2015,79,29,32.5,27.3,2,6.5,6.5,5.23,12.865,0.645,1.17,29.342,47.878
8/29/2015,81,29,32.1,26.5,7,2,3.1,6.972,11.129,0.803,1.146,31.977,37.813
8/30/2015,84,29.1,31.8,27.8,3,2,0.4,7.471,11.434,1,1.257,38.36,48.513
8/31/2015,89,28,29.8,27.3,38,2,0,7.197,10.585,1.15,1.185,33.697,38.106
9/1/2015,89,27,30.3,26,25,2,0,6.599,12.292,1.547,1.228,36.353,37.796
9/2/2015,90,26.7,28.5,25,64,0,0,6.274,12.302,0.755,1.23,34.644,43.016
9/3/2015,80,27.7,30.8,25.4,36,2.5,0.9,9.048,10.44,1.255,1.337,49.151,64.936
9/4/2015,82,27.5,31,24.8,5,0,0.4,7.566,7.824,1.262,1.596,59.336,76.439
9/5/2015,85,27.9,33.4,25.7,0,3,2.7,8.719,7.777,1.35,1.729,59.461,104.701
9/6/2015,81,29.3,34.7,25.8,5,3,6.7,8.889,8.595,1.621,1.626,78.426,150.1
9/7/2015,77,28.9,34.1,26,5,2.3,6,6.698,8.049,1.271,1.376,62.229,105.281
9/8/2015,79,30,34.4,24,10,0,7.2,5.328,9.047,1.156,1.177,61.593,131.754
9/9/2015,79,30.5,34.6,26.2,0,0,5,5.48,8.059,1.392,1.411,73.418,132.139
9/10/2015,81,29.9,35.4,28.1,2,0,4,7.7,14.182,2.642,1.923,96.139,151.597
9/11/2015,81,29.3,33.7,27.3,4,0,4.7,8.602,9.075,1.477,1.282,58.226,98.479
9/12/2015,70,30.6,34.9,26.6,9,0,8.1,6.74,9.67,1.632,1.16,50.637,93.152
9/13/2015,83,29.5,34.6,27,0,2,2.3,8.971,14.992,2.51,1.509,66.949,113.603
9/14/2015,70,30.1,33.6,27,24,2,6.3,8.688,11.338,1.205,1.044,39.651,73.499
9/15/2015,70,30,33.2,27.5,0,2.5,7,6.544,10.331,1.204,1.059,35.061,76.319
9/16/2015,72,30.4,33.8,27.8,0,2.3,6.4,6.537,10.912,1.173,0.977,36.231,74.834
9/17/2015,77,30.5,34.5,27.2,0,0,3.9,7.295,12.914,2.152,1.42,51.673,98.809
9/18/2015,74,30.8,36.5,27.8,0,2,6.1,6.247,11.799,1.53,1.284,56.824,177.923
9/19/2015,86,27.5,28.9,26.2,0,5,0,7.354,9.937,1.484,1.185,29.837,31.802
9/20/2015,90,26.4,27.3,25.7,18,4,0,6.525,9.52,1.289,0.972,35.029,18.707
9/21/2015,86,27.9,30.7,25,60,3.3,1,7.639,8.86,1.071,0.904,25.693,20.399
9/22/2015,87,27.7,29.8,25.4,16,2,0,4.97,7.785,1.075,0.809,51.125,25.05
9/23/2015,90,26.9,29.5,25.8,17,2,0,5.409,6.622,0.988,0.883,29.578,21.255
9/24/2015,85,28.3,31.2,25.5,46,2,0.8,4.722,5.989,1.181,1.084,41.426,25.36
9/25/2015,72,29,34.5,26.7,0,2,8.8,4.844,7.624,1.578,1.26,54.462,57.971
9/26/2015,67,29,34.7,24,0,0,8.7,5.576,17.536,2.917,1.561,74.148,78.135
9/27/2015,66,29.1,33.5,24.5,0,0,8.5,6.569,18.049,2.471,1.67,73.931,72.808
9/28/2015,68,29.7,33.8,24.8,0,2,6.2,5.325,17.177,1.857,1.541,72.89,69.734
9/29/2015,69,30.4,34.6,26,0,0,7.4,6.182,20,3.063,1.709,67.543,55.908
9/30/2015,68,31.2,35.4,26.8,0,2,6.9,5.639,22.492,2.007,1.96,65.839,50.09
10/1/2015,68,31,35.5,27.4,0,3,7.9,2.229,24.877,2.618,3.339,75.003,54.848
10/2/2015,68,30.8,35,28.5,0,1.8,6.9,3.656,17.646,2.173,4.056,78.498,63.854
10/3/2015,79,28.9,32.5,27.6,0,0,3,2.552,18.154,2.555,2.425,54.525,57.759
10/4/2015,70,30.1,34.3,26.2,2,3,7.8,1.174,22.547,1.493,2.245,59.138,40.002
10/5/2015,77,29.5,35.2,26.7,0,3,4.6,0.936,22.864,1.525,1.574,67.963,54.448
10/6/2015,76,29.4,33.8,25.6,10,0,4.6,1.154,17.775,1.446,1.973,50.53,45.457
10/7/2015,76,29,33.5,27,0,2,5.4,0.641,16.827,1.189,1.437,40.323,42.66
10/8/2015,87,26.2,28.4,25.4,9,2,0,0.3,11.039,0.843,1.207,31.132,27.834
10/9/2015,77,28.7,32.4,25,1,0,7.7,0.506,13.118,1.987,2.14,34.418,42.699
10/10/2015,74,28.2,33.1,24.5,0,3,6.5,0.263,17.169,1.079,2.159,41.322,40.531
10/11/2015,76,27.9,32,25,2,2,8.9,0.27,16.788,2.005,2.337,50.414,50.171
10/12/2015,82,25.9,30.2,24.7,0,4,3.4,0.221,16.661,1.666,1.361,43.314,38.129
10/13/2015,87,25.5,30.7,22.8,18,2,3.2,0.367,17.038,1.213,3.242,32.931,36.786
10/14/2015,77,26.4,30.6,23.4,9,2.7,5.8,0.366,16.11,0.759,4.158,31.443,51.136
10/15/2015,80,26.5,31,24,0,1.5,3.5,0.477,17.203,1.078,1.175,51.479,71.308
10/16/2015,72,27.9,32.6,23.4,0,0,8.5,1.21,18.383,1.07,1.818,47.351,72.271
10/17/2015,75,27.7,32.4,24,0,2,6.9,1.097,24.919,1.407,2.633,66.69,88.232
10/18/2015,68,28.3,33,23.8,0,2,8.8,1.34,23.332,1.175,2.397,51.762,74.963
10/19/2015,68,28.3,33,23.9,0,0,8.7,1.002,24.029,0.979,2.684,49.479,79.978
10/20/2015,71,27.9,32.8,23.7,0,3,8.3,1.664,27.158,1.214,1.197,60.363,90.586
10/21/2015,75,27.6,32.6,24.3,0,2,3.3,1.973,30.188,1.762,1.565,90.739,124.778
10/22/2015,75,27.8,32.5,23.6,0,0,5,1.689,34.427,1.616,3.401,112.929,153.718
10/23/2015,76,27.4,32.7,24.6,0,2,5.2,1.469,27.782,1.131,3.442,102.258,88.92
10/24/2015,70,26.8,32.8,22.4,0,2,8.3,1.605,32.322,0.977,3.155,96.2,107.621
10/25/2015,64,26.3,32.4,21.6,0,2,8.5,3.019,41.396,1.775,4.049,97.226,118.634
10/26/2015,63,26.6,32.3,20.7,0,2,7.8,2.493,40.243,1.547,3.832,91.835,131.457
10/27/2015,64,26,32,21,0,0,7.9,2.28,43.443,1.525,4.113,89.658,130.928
10/28/2015,68,25.9,31.4,20.3,0,0,5.5,1.975,36.152,1.182,4.334,68.797,113.866
10/29/2015,68,26.3,32,22,0,2,5.7,1.959,33.995,1.102,2.811,60.689,93.673
10/30/2015,68,27.2,31.1,22.3,0,2,5.8,1.666,29.501,0.762,3.434,50.725,89.429
10/31/2015,73,25.8,30.4,24,0,2,4.2,2.262,21.631,0.616,1.7,51.391,75.008
11/1/2015,77,24.8,29.3,22.5,0,2,3.3,1.606,15.822,0.461,0.401,38.358,65.249
11/2/2015,73,25.8,30,22,0,3,6.1,1.498,15.722,0.205,3.679,18.879,46.416
11/3/2015,74,26.4,31.4,21.9,0,2,7.3,2.521,37.4,1.071,3.019,48.487,108.687
11/4/2015,70,26.8,32.9,22.4,0,2,7.5,3.965,34.599,1.195,3.988,73.902,129.289
11/5/2015,75,26.1,31.2,22.4,0,2,3.9,3.052,30.457,0.935,2.689,65.907,114.943
11/6/2015,70,26.3,32,22.9,0,0,7,2.805,33.389,1.1,3.31,101.423,158.528
11/7/2015,72,25.2,31.5,21,0,0,7.2,2.3,34.407,1.23,3.696,95.067,154.746
11/8/2015,61,25.2,31.2,20.5,0,3,7.8,4.046,34.196,1.057,2.745,85.682,149.422
11/9/2015,64,24.3,29.6,19,0,2,5.2,4.803,30.38,1.092,2.896,97.77,175.861
11/10/2015,66,24.8,30.6,19.2,0,2,7.8,5.305,34.237,1.008,2.894,84.165,165.502
11/11/2015,66,24.8,30.6,19.6,0,2,7.7,3.279,37.159,1.398,2.849,104.812,190.938
11/12/2015,68,24.8,31,19.8,0,0,8.2,6.492,38.325,1.709,2.28,87.537,174.23
11/13/2015,67,24.3,30.5,19.3,0,3,7.6,4.819,37.656,2.208,2.925,82.604,163.93
11/14/2015,67,24.9,30.6,19.6,0,3,7.8,7.044,39.355,2.182,2.872,129.63,245.184
11/15/2015,73,24.5,29.3,21.2,0,0,2.1,1.329,41.388,4.335,3.324,174.644,242.922
11/16/2015,74,24.9,30.5,20.2,0,0,4.7,5.478,36.745,2.083,2.998,139.029,344.381
11/17/2015,77,24.7,28.5,21.5,0,0,0.5,82.155,31.477,2.321,1.869,191.563,340.175
11/18/2015,80,24.3,28.5,22,0,0,0,23.778,32.744,2.407,1.6,194.08,328.056
11/19/2015,77,23.7,29.5,21,0,2,6.1,29.834,29.796,2.261,1.897,130.223,328.564
11/20/2015,67,24.3,31.6,18.8,0,3,7.9,63.046,30.197,2.047,2.248,92.344,377.473
11/21/2015,63,24.4,31.8,18.2,0,2,7.9,36.605,34.205,2.193,1.609,85.348,409.065
11/22/2015,64,24.1,31.4,18.5,0,0,7.9,34.549,40.112,4.139,3.682,92.793,441.557
11/23/2015,66,23.4,30.2,17.5,0,3,8,28.81,32.082,2.565,2.961,72.411,391.195
11/24/2015,64,23.3,30,18.2,0,2,7.8,31.119,37.743,1.227,2.356,90.922,276.992
11/25/2015,67,22.9,29,18.4,0,0,6.1,30.883,39.935,1.85,2.72,109.56,296.464
11/26/2015,69,22.5,28.5,17.6,0,2,6.7,41.439,35.907,1.646,2.615,87.856,254.39
11/27/2015,71,22.2,27.6,17.6,0,0,3.8,25.116,48.171,2.261,2.152,127.438,303.463
11/28/2015,73,22.9,28.6,18.5,0,0,7.5,49.749,38.413,1.927,3.304,144.794,204.451
11/29/2015,69,23.3,29.8,18,0,0,7.1,27.872,40.594,2.162,1.974,124.609,185.208
11/30/2015,66,24,29.8,18.5,0,2,7,38.968,36.036,3.384,2.699,133.918,277.718
